1.231480	0.340171	0.000660	1.236587	-0.000035	0.235580
2.008944	0.460051	-0.001189	1.932210	0.002460	0.381859
2.821358	0.615211	-0.001009	2.657958	-0.000398	0.655137
1.569759	0.400954	-0.000460	1.541029	-0.003257	0.310548
3.424170	0.681598	0.003652	3.500497	0.006245	0.824184
1.432028	0.362140	0.029459	1.235484	0.015747	0.280514
1.208982	0.356995	0.000988	1.203685	-0.000278	0.248653
3.275514	0.688688	0.001001	3.343664	0.001044	0.757220
1.675780	0.387210	0.001049	1.377791	0.002366	0.299879
2.598256	0.562973	0.007389	2.636098	-0.026986	0.572071
1.862756	0.439107	0.002631	1.935658	-0.000301	0.372048
1.640821	0.407181	-0.015132	1.960216	-0.030545	0.355651
2.506661	0.526811	0.020131	2.487915	0.016845	0.507391
2.456984	0.562208	-0.001618	2.610140	0.012074	0.562314
1.545930	0.405324	0.000913	1.664052	-0.005889	0.321653
1.139943	0.339426	0.000227	1.137029	-0.000130	0.230977
1.455047	0.355591	-0.010324	1.296711	0.001128	0.270375
2.204774	0.533413	-0.007071	2.460731	-0.014826	0.548181
3.099993	0.587076	-0.003241	2.739892	-0.020228	0.618949
3.277016	0.693355	-0.002221	3.050440	0.038270	0.786014
1.859437	0.435191	-0.001536	1.883924	-0.019819	0.385671
1.372778	0.347232	-0.001285	1.246518	-0.000114	0.247533
1.559273	0.420236	-0.005115	1.508192	-0.001888	0.330336
1.812180	0.430236	-0.011291	1.646990	-0.012138	0.347387
2.990701	0.583599	0.006862	3.003139	0.039763	0.592283
2.854198	0.601948	0.025016	3.076913	0.019935	0.662505
1.152110	0.343945	0.002907	1.152545	0.002014	0.238073
3.281473	0.635677	-0.013028	2.929588	-0.025199	0.689042
3.038493	0.688863	-0.010211	3.091169	-0.000988	0.790028
1.929191	0.467877	-0.001718	1.978874	0.000332	0.408800
1.810100	0.393583	0.007137	1.672157	0.013388	0.301025
1.123207	0.336633	-0.000455	1.122852	-0.000045	0.226470
1.856401	0.437916	0.001179	1.783347	-0.000713	0.413971
1.855951	0.421758	0.005055	1.728163	-0.000912	0.337020
1.738842	0.417777	0.014057	1.801960	0.028778	0.358733
1.485182	0.381752	0.003916	1.505808	0.003942	0.285210
1.906255	0.431614	-0.016390	1.649199	-0.005915	0.384763
1.948977	0.462034	-0.033250	1.763502	-0.009975	0.405755
1.862480	0.449570	-0.024537	1.981828	-0.003594	0.414797
