2.003470,0.465531,1.908567,0.433298
3.264480,0.671295,3.366400,0.783998
2.293026,0.492337,2.137127,0.446557
1.247538,0.347110,1.266587,0.242067
1.503680,0.376248,1.439984,0.281016
2.392395,0.537736,2.224155,0.520367
1.764903,0.435004,1.898560,0.364480
1.901117,0.509687,2.512492,0.475108
2.385315,0.525372,2.416007,0.536365
2.284877,0.468125,1.910506,0.446476
2.049519,0.447614,1.779267,0.393869
2.481658,0.518611,2.304463,0.499970
1.126727,0.337105,1.204084,0.228186
1.295507,0.354190,1.409476,0.256742
2.812547,0.537761,2.381041,0.515185
2.580413,0.549900,2.462457,0.587067
1.491535,0.391671,1.427220,0.295335
3.140672,0.597254,2.858432,0.622755
2.598281,0.595495,2.774404,0.633596
1.602380,0.437020,1.646250,0.345386
2.947296,0.586244,3.116072,0.609527
1.857665,0.427830,1.901220,0.346618
1.872520,0.423408,1.820921,0.341637
1.551836,0.420322,1.914850,0.356343
1.995809,0.437844,2.099575,0.402209
1.291992,0.363280,1.223234,0.254423
2.660286,0.595530,2.778224,0.638479
2.046863,0.474949,2.324396,0.440793
2.953471,0.611143,3.070551,0.699953
1.527433,0.398738,1.509248,0.336865
1.935036,0.458901,2.091107,0.388558
1.098898,0.329669,1.098898,0.219780
1.560889,0.383603,1.493845,0.309354
1.910441,0.452186,2.101290,0.398505
1.350831,0.347268,1.164338,0.241410
3.136352,0.637797,3.185824,0.720194
2.020229,0.476360,2.100784,0.437112
1.978934,0.466636,2.382370,0.415333
1.749603,0.423734,1.708101,0.366837
2.456697,0.564946,2.645060,0.619103
1.772362,0.406015,1.455536,0.326951
2.034297,0.469398,2.230059,0.419891
2.227947,0.487119,2.176179,0.447873
2.151085,0.486772,1.952399,0.430556
2.988744,0.602523,3.220634,0.624485
1.601396,0.373240,1.436821,0.288427
1.995153,0.458539,1.922361,0.395778
3.043170,0.617862,3.236881,0.717711
1.098898,0.329669,1.098898,0.219780
1.516284,0.407107,1.601947,0.309759
2.170696,0.443426,2.007296,0.374170
1.316438,0.363586,1.349576,0.259578
2.303602,0.503165,2.094283,0.486502
1.973174,0.478043,2.261598,0.431275
1.949664,0.436205,1.711312,0.367895
2.033165,0.464687,2.100973,0.414305
3.449691,0.668592,3.023270,0.793834
2.547922,0.547900,2.671056,0.555398
1.836877,0.391666,1.504647,0.333374
2.188575,0.529415,2.316183,0.531158
1.111059,0.333039,1.111260,0.223262
1.326293,0.364678,1.339877,0.266147
1.718386,0.386829,1.405850,0.321480
1.401966,0.358043,1.206120,0.253079
1.197107,0.352229,1.288538,0.247557
1.675394,0.401680,1.558809,0.316362
2.674035,0.575950,2.756937,0.620973
2.110976,0.481624,2.031842,0.478281
2.045130,0.436244,1.750415,0.379151
1.339725,0.380967,1.420276,0.277370
2.484106,0.569133,2.791193,0.580805
2.779155,0.574005,2.718979,0.592139
1.638012,0.410765,1.656173,0.324495
2.074885,0.411632,1.756066,0.345052
2.032639,0.460439,2.275454,0.429274
2.221071,0.512254,2.277638,0.510546
2.157287,0.475580,2.012250,0.430930
1.955962,0.486995,2.193523,0.444584
1.992019,0.444964,2.013749,0.391150
2.175132,0.503112,2.498202,0.483250
3.123412,0.655634,3.136549,0.721081
2.517927,0.517663,2.220545,0.494780
1.969246,0.478928,1.942339,0.424194
1.599010,0.391744,1.622180,0.304188
2.474605,0.493803,2.052109,0.460772
3.301221,0.710968,3.128715,0.777281
1.140697,0.339360,1.143595,0.232635
1.127282,0.336259,1.126422,0.229116
1.795329,0.427605,1.985430,0.368303
2.576374,0.554287,2.509916,0.535167
2.788466,0.581876,2.918009,0.612318
1.509317,0.418427,1.787587,0.356593
1.608758,0.383829,1.782676,0.286591
1.519306,0.386442,1.627790,0.295921
3.028108,0.638672,2.860772,0.664198
1.256114,0.350566,1.182535,0.246895
1.512240,0.383793,1.577360,0.281105
1.124508,0.336165,1.125649,0.227393
1.596345,0.407066,1.653579,0.322538
1.220493,0.360778,1.220580,0.254286
1.910361,0.450151,2.046556,0.384018
2.028813,0.459286,2.099893,0.419422
2.575452,0.604204,2.460453,0.597079
2.798203,0.576271,2.876308,0.619557
3.449394,0.681754,3.364766,0.801871
1.239977,0.343129,1.251419,0.238876
1.216173,0.336624,1.198833,0.229850
1.786443,0.408648,1.474563,0.326977
1.426538,0.384616,1.570402,0.299453
2.672096,0.537058,2.351529,0.539289
1.931144,0.432421,2.039991,0.357874
2.236522,0.501261,2.255581,0.479737
2.612971,0.542698,2.520742,0.574835
3.054350,0.563670,2.754513,0.598104
1.588595,0.393533,1.823645,0.318989
1.882073,0.426776,1.736721,0.357773
2.472880,0.513465,2.475930,0.505982
3.308287,0.678742,3.576906,0.784301
1.812833,0.410255,1.819346,0.333010
1.388352,0.358830,1.208566,0.257088
2.112149,0.451975,1.924789,0.410583
1.556488,0.407617,1.499519,0.313316
1.893910,0.479898,2.112843,0.430626
2.062002,0.411614,1.664257,0.328475
1.823526,0.409097,1.460506,0.334134
3.303450,0.641918,3.242199,0.708923
1.264366,0.347534,1.172685,0.238642
2.370759,0.464954,2.050449,0.429382
2.084508,0.479786,2.214014,0.451608
1.111900,0.332982,1.111161,0.223394
1.383818,0.377950,1.374363,0.276009
2.439494,0.528700,2.479528,0.537132
2.378309,0.502638,2.403833,0.480110
2.942383,0.620167,3.296525,0.665047
1.629929,0.393613,1.748105,0.309663
1.273254,0.351162,1.247052,0.243389
2.261194,0.492717,2.381874,0.476301
1.268786,0.362326,1.438639,0.260684
1.620152,0.388571,1.702039,0.304581
2.492391,0.512274,2.208350,0.486856
1.694664,0.413356,1.768842,0.365496
2.024924,0.460260,1.805516,0.440541
1.445535,0.389414,1.480204,0.317348
1.605553,0.403606,1.760639,0.316011
2.562896,0.537173,2.518544,0.530504
1.448255,0.374391,1.566767,0.295105
3.198345,0.690254,3.317791,0.806628
1.425168,0.382637,1.486371,0.297919
2.069058,0.494214,2.186572,0.466012
1.742433,0.391230,1.569501,0.339125
1.411593,0.351841,1.279330,0.256111
2.945678,0.621834,2.741582,0.651227
1.194478,0.348827,1.201569,0.247855
2.300787,0.517352,2.587940,0.491611
2.299841,0.495598,2.504020,0.478061
3.081244,0.658387,3.431123,0.758664
1.109433,0.329786,1.099139,0.219868
1.209547,0.343930,1.191640,0.243212
2.449467,0.507807,2.292967,0.492861
1.552441,0.407267,1.548114,0.349058
2.954397,0.604934,2.993531,0.641248
2.137451,0.451044,2.068227,0.371533
1.627613,0.416268,1.841032,0.348674
1.686974,0.408755,1.514907,0.323328
1.560370,0.379701,1.504864,0.294103
2.017638,0.463679,1.825394,0.403472
3.443321,0.684601,3.169745,0.800090
2.057483,0.455366,1.790886,0.385611
1.490998,0.387571,1.540694,0.298927
1.098898,0.329669,1.098898,0.219780
3.566759,0.651455,3.107920,0.749869
3.454870,0.694699,3.176331,0.794523
1.436593,0.373701,1.300701,0.271835
2.510277,0.563121,2.556927,0.575944
2.854078,0.574929,3.241618,0.596850
1.864943,0.451158,1.920320,0.403800
