25.000000	25.000000	1.466234	0.371406	0.000343	1.568669	-0.002912	0.278779	
25.000000	37.000000	1.409927	0.380539	-0.013473	1.516915	-0.001494	0.292671	
25.000000	49.000000	1.546106	0.387978	-0.005289	1.521204	-0.007458	0.296184	
25.000000	61.000000	1.587490	0.373740	-0.002015	1.267382	-0.003667	0.275282	
25.000000	73.000000	1.499802	0.381807	-0.011546	1.332629	-0.005563	0.283699	
25.000000	85.000000	1.499289	0.378741	0.001325	1.346530	-0.002182	0.280092	
25.000000	97.000000	1.302338	0.380557	-0.000932	1.353294	-0.003188	0.279598	
25.000000	109.000000	1.312978	0.383628	0.001141	1.451108	0.002640	0.286206	
25.000000	121.000000	1.600689	0.380786	0.000121	1.500254	0.001511	0.295707	
25.000000	133.000000	1.376420	0.372469	-0.002749	1.447666	0.001909	0.278180	
25.000000	145.000000	1.307916	0.374299	-0.003368	1.492957	0.002088	0.279129	
25.000000	157.000000	1.476953	0.375160	-0.009348	1.458697	-0.000873	0.283999	
25.000000	169.000000	1.798913	0.402178	0.009430	1.499197	-0.001112	0.356751	
25.000000	181.000000	1.400151	0.390500	0.023523	1.596997	0.010317	0.314257	
25.000000	193.000000	1.300280	0.377880	-0.004636	1.600455	-0.000591	0.280914	
25.000000	205.000000	1.575698	0.390492	-0.004282	1.613395	0.000018	0.298662	
25.000000	217.000000	1.595342	0.391469	0.004764	1.759052	0.024722	0.316940	
25.000000	229.000000	1.699317	0.398126	0.016120	1.722639	-0.018237	0.338301	
25.000000	241.000000	1.709314	0.393748	0.014087	1.585433	0.006395	0.309524	
25.000000	253.000000	1.631093	0.408261	0.004807	1.840617	-0.027705	0.371269	
25.000000	265.000000	1.553512	0.392610	0.015727	1.730137	0.007880	0.306238	
25.000000	277.000000	1.770779	0.399075	0.004337	1.732005	-0.002655	0.319702	
25.000000	289.000000	1.689116	0.399965	-0.000359	1.801458	-0.013264	0.330750	
25.000000	301.000000	1.818365	0.420235	-0.011974	1.778301	-0.009592	0.377634	
25.000000	313.000000	1.697009	0.408464	-0.013491	1.735188	-0.007904	0.336986	
25.000000	325.000000	1.573576	0.397606	-0.001935	1.614439	0.001403	0.318213	
25.000000	337.000000	1.757338	0.397059	-0.003645	1.568246	0.003719	0.312730	
25.000000	349.000000	1.817242	0.425102	-0.036499	1.595136	0.031856	0.390459	
25.000000	361.000000	1.785904	0.398057	-0.006897	1.427773	-0.003428	0.313156	
25.000000	373.000000	1.631093	0.399227	-0.006605	1.494518	-0.003412	0.317507	
25.000000	385.000000	1.964144	0.403129	-0.003607	1.491348	0.001847	0.314023	
25.000000	397.000000	1.585714	0.406552	0.026482	1.588787	-0.000038	0.334010	
25.000000	409.000000	1.883828	0.413041	-0.035407	1.619736	-0.010861	0.348780	
25.000000	421.000000	1.540680	0.394759	0.000690	1.496863	-0.001076	0.302213	
25.000000	433.000000	1.430753	0.392394	0.002518	1.520468	0.004389	0.310627	
25.000000	445.000000	1.432501	0.386712	-0.000870	1.391369	0.004187	0.294518	
25.000000	457.000000	1.632485	0.403169	0.045181	1.412837	0.022388	0.339121	
25.000000	469.000000	1.300909	0.379971	-0.004865	1.312782	0.000586	0.276091	
37.000000	25.000000	1.455998	0.373964	-0.000954	1.287995	-0.002945	0.273646	
37.000000	37.000000	1.309455	0.376419	-0.001987	1.477528	0.000923	0.278582	
37.000000	49.000000	1.588715	0.381419	-0.020449	1.485355	-0.007676	0.297490	
37.000000	61.000000	1.590733	0.374050	0.004990	1.532131	-0.001252	0.288619	
37.000000	73.000000	1.459758	0.378218	-0.000551	1.581601	-0.001422	0.296357	
37.000000	85.000000	1.351656	0.378211	0.004118	1.512606	0.001368	0.287395	
37.000000	97.000000	1.450660	0.389926	0.001713	1.552314	0.006157	0.306737	
37.000000	109.000000	1.293412	0.376270	-0.005084	1.502536	-0.000567	0.273881	
37.000000	121.000000	1.663257	0.393111	-0.022874	1.586501	-0.034359	0.323302	
37.000000	133.000000	1.411070	0.381363	-0.005885	1.481280	-0.002741	0.283468	
37.000000	145.000000	1.337776	0.384439	0.000741	1.490424	-0.002015	0.284930	
37.000000	157.000000	1.490271	0.411681	0.026325	1.535984	0.018572	0.345895	
37.000000	169.000000	1.773632	0.403673	0.005719	1.611582	0.027180	0.346563	
37.000000	181.000000	1.465006	0.401054	-0.034243	1.552685	-0.020538	0.331728	
37.000000	193.000000	1.386158	0.376379	-0.003983	1.543015	-0.002253	0.281498	
37.000000	205.000000	1.663791	0.411547	-0.068013	1.709631	-0.052392	0.375668	
37.000000	217.000000	1.577498	0.381114	0.000274	1.605594	-0.003971	0.290889	
37.000000	229.000000	1.805659	0.407228	0.031811	1.709475	0.048173	0.351170	
37.000000	241.000000	1.649339	0.399581	0.017353	1.556569	0.002437	0.311350	
37.000000	253.000000	1.669142	0.413686	0.024757	1.640606	0.036008	0.350237	
37.000000	265.000000	1.633637	0.398428	0.016840	1.537823	0.003583	0.309792	
37.000000	277.000000	1.779777	0.399747	0.005949	1.614833	-0.003404	0.319415	
37.000000	289.000000	1.808366	0.405034	0.046884	1.658429	0.008894	0.352719	
37.000000	301.000000	1.650725	0.395296	-0.000829	1.670071	-0.003847	0.311268	
37.000000	313.000000	1.649171	0.410625	-0.000582	1.758522	0.019367	0.346523	
37.000000	325.000000	1.523724	0.399429	-0.008747	1.683446	0.000354	0.311052	
37.000000	337.000000	1.814476	0.421405	-0.041303	1.816874	-0.034235	0.374315	
37.000000	349.000000	1.676408	0.394905	-0.002701	1.585667	0.002195	0.307500	
37.000000	361.000000	1.717167	0.402095	-0.016896	1.679747	-0.018346	0.332394	
37.000000	373.000000	1.528829	0.402695	-0.004381	1.650458	-0.006220	0.320466	
37.000000	385.000000	1.832782	0.405128	-0.005165	1.630193	-0.001212	0.320195	
37.000000	397.000000	1.524722	0.402050	-0.005903	1.652128	-0.003465	0.315988	
37.000000	409.000000	1.769130	0.398153	-0.000736	1.549604	0.002701	0.310290	
37.000000	421.000000	1.473474	0.382395	-0.002152	1.382836	0.000464	0.281821	
37.000000	433.000000	1.449153	0.385819	-0.001319	1.512780	-0.002334	0.298647	
37.000000	445.000000	1.466316	0.390986	-0.003569	1.556159	0.000160	0.304794	
37.000000	457.000000	1.528530	0.397364	0.002131	1.706681	0.026893	0.322623	
37.000000	469.000000	1.345180	0.384984	-0.000559	1.628112	0.000856	0.294400	
49.000000	25.000000	1.245204	0.364574	-0.000802	1.464796	-0.002547	0.263335	
49.000000	37.000000	1.251479	0.365723	0.000061	1.534742	-0.001159	0.265849	
49.000000	49.000000	1.547706	0.376159	-0.011907	1.436226	-0.017260	0.300919	
49.000000	61.000000	1.468830	0.366920	0.003836	1.304090	-0.000468	0.264802	
49.000000	73.000000	1.437452	0.375193	0.003777	1.403180	-0.001910	0.273885	
49.000000	85.000000	1.371586	0.379424	0.003567	1.380125	-0.001685	0.273962	
49.000000	97.000000	1.559560	0.388272	0.000278	1.519503	-0.005456	0.302587	
49.000000	109.000000	1.456364	0.396883	-0.051475	1.544146	-0.024973	0.327711	
49.000000	121.000000	1.871420	0.411036	-0.016789	1.730446	-0.044099	0.361902	
49.000000	133.000000	1.368590	0.393124	-0.004228	1.609489	-0.010400	0.301930	
49.000000	145.000000	1.508764	0.394871	0.005011	1.611952	-0.004218	0.306871	
49.000000	157.000000	1.667960	0.406735	0.022989	1.695660	0.003215	0.337153	
49.000000	169.000000	1.872489	0.413199	0.007961	1.712798	0.007251	0.359925	
49.000000	181.000000	1.631704	0.404789	-0.011829	1.722421	-0.001842	0.325099	
49.000000	193.000000	1.544013	0.406915	-0.013585	1.661907	-0.012569	0.334005	
49.000000	205.000000	1.658701	0.406139	-0.003744	1.604488	-0.004473	0.319273	
49.000000	217.000000	1.676733	0.405620	-0.000552	1.594061	-0.005360	0.325364	
49.000000	229.000000	2.026357	0.428563	0.072311	1.683946	0.031430	0.402873	
49.000000	241.000000	1.604365	0.408648	0.017368	1.539809	0.006249	0.318349	
49.000000	253.000000	1.697031	0.410420	0.034919	1.580669	0.009870	0.350192	
49.000000	265.000000	1.765339	0.424970	-0.021694	1.573483	-0.033662	0.370600	
49.000000	277.000000	1.911462	0.410767	-0.001614	1.613355	-0.010620	0.333789	
49.000000	289.000000	1.527176	0.401320	-0.005979	1.577684	-0.010128	0.312369	
49.000000	301.000000	1.751590	0.408092	-0.038111	1.604052	-0.020013	0.337271	
49.000000	313.000000	1.673451	0.420441	0.009571	1.676805	0.019139	0.363293	
49.000000	325.000000	1.581138	0.390440	-0.009804	1.467839	-0.004685	0.305465	
49.000000	337.000000	1.674083	0.400359	-0.022018	1.582892	-0.033682	0.342908	
49.000000	349.000000	1.620933	0.383643	-0.002350	1.535551	0.009907	0.307497	
49.000000	361.000000	1.578242	0.387452	-0.005949	1.544407	-0.000647	0.305105	
49.000000	373.000000	1.415428	0.393533	0.006490	1.569373	0.001283	0.308370	
49.000000	385.000000	1.810204	0.410604	0.017330	1.573014	0.017884	0.342116	
49.000000	397.000000	1.643387	0.417704	-0.022955	1.603757	-0.029256	0.346446	
49.000000	409.000000	1.815625	0.407371	0.000798	1.614246	-0.004957	0.336101	
49.000000	421.000000	1.503979	0.394946	-0.005459	1.512215	-0.003544	0.307208	
49.000000	433.000000	1.578706	0.404476	-0.009906	1.608005	-0.002521	0.336489	
49.000000	445.000000	1.803626	0.420704	-0.041294	1.785929	-0.010634	0.375917	
49.000000	457.000000	1.871612	0.407319	-0.006490	1.766469	0.002200	0.326006	
49.000000	469.000000	1.535357	0.398275	0.002585	1.690565	0.004810	0.311012	
61.000000	25.000000	1.317759	0.382343	-0.004167	1.495162	-0.009010	0.289914	
61.000000	37.000000	1.385369	0.387307	-0.001931	1.449812	0.000387	0.290291	
61.000000	49.000000	1.629869	0.381395	0.000842	1.425157	-0.000942	0.296223	
61.000000	61.000000	1.543025	0.376357	0.009282	1.486379	0.003070	0.301749	
61.000000	73.000000	1.577074	0.384135	0.015704	1.432187	0.000819	0.307408	
61.000000	85.000000	1.533421	0.389126	0.014401	1.439806	0.001101	0.305574	
61.000000	97.000000	1.719796	0.397135	0.001982	1.493327	-0.001629	0.322604	
61.000000	109.000000	1.477709	0.404059	-0.005567	1.495017	-0.023398	0.324973	
61.000000	121.000000	2.077321	0.414043	0.008204	1.518509	0.005561	0.327679	
61.000000	133.000000	1.514897	0.405890	-0.002859	1.487377	-0.001968	0.310193	
61.000000	145.000000	1.580619	0.401056	0.004635	1.552033	0.000796	0.308755	
61.000000	157.000000	1.737165	0.410386	0.009561	1.587535	0.029512	0.338445	
61.000000	169.000000	1.943502	0.400952	-0.010124	1.588475	0.001480	0.320002	
61.000000	181.000000	1.668784	0.413018	-0.018822	1.619533	-0.002332	0.328217	
61.000000	193.000000	1.547846	0.411620	-0.008442	1.619035	0.001556	0.319318	
61.000000	205.000000	1.699804	0.421651	0.017938	1.736402	0.045896	0.363792	
61.000000	217.000000	1.680979	0.401267	0.000285	1.559330	-0.006782	0.315520	
61.000000	229.000000	1.753395	0.423034	0.032555	1.694940	0.034044	0.382767	
61.000000	241.000000	1.560120	0.397816	0.001380	1.675971	-0.006165	0.310262	
61.000000	253.000000	1.689692	0.397543	-0.023332	1.629466	-0.008809	0.324918	
61.000000	265.000000	1.595112	0.392836	-0.000005	1.593341	-0.006732	0.303200	
61.000000	277.000000	1.826655	0.415740	-0.044842	1.605209	-0.021921	0.354998	
61.000000	289.000000	1.513239	0.395072	0.001632	1.441627	-0.007335	0.313257	
61.000000	301.000000	1.724092	0.408431	-0.001790	1.526426	-0.009033	0.335383	
61.000000	313.000000	1.748987	0.414733	-0.005094	1.550284	-0.004456	0.340673	
61.000000	325.000000	1.642813	0.401773	-0.001057	1.614865	0.008817	0.328845	
61.000000	337.000000	1.616854	0.403842	-0.012892	1.535305	-0.004064	0.323115	
61.000000	349.000000	1.635643	0.391987	-0.003355	1.455813	0.003217	0.298803	
61.000000	361.000000	1.601177	0.389687	0.000212	1.556389	0.007439	0.306600	
61.000000	373.000000	1.444968	0.398743	0.002942	1.491425	0.007534	0.301388	
61.000000	385.000000	1.679228	0.410864	-0.009471	1.532002	-0.008512	0.335876	
61.000000	397.000000	1.683566	0.418697	-0.000078	1.708869	0.002954	0.339094	
61.000000	409.000000	2.037128	0.446625	-0.057002	1.766538	-0.019873	0.416173	
61.000000	421.000000	1.513895	0.409603	-0.006518	1.612578	-0.004481	0.324285	
61.000000	433.000000	1.827955	0.432612	0.012464	1.718673	0.042463	0.376077	
61.000000	445.000000	1.822233	0.421085	0.001062	1.571405	0.006491	0.353188	
61.000000	457.000000	1.994461	0.415855	0.021401	1.497737	0.009821	0.344344	
61.000000	469.000000	1.619507	0.403703	0.002272	1.430345	0.005222	0.308462	
73.000000	25.000000	1.306656	0.383748	-0.000956	1.603371	0.000756	0.291071	
73.000000	37.000000	1.459885	0.397370	0.016208	1.599719	0.032530	0.321882	
73.000000	49.000000	1.558537	0.383759	0.001646	1.442206	-0.003590	0.299538	
73.000000	61.000000	1.417002	0.378400	0.007389	1.312121	-0.000533	0.281604	
73.000000	73.000000	1.580412	0.380368	0.004756	1.390571	0.000845	0.287722	
73.000000	85.000000	1.624005	0.391526	0.013756	1.426049	0.004323	0.299333	
73.000000	97.000000	1.713769	0.397334	0.003544	1.558029	0.000757	0.311109	
73.000000	109.000000	1.625113	0.411754	0.005218	1.705820	0.008888	0.330778	
73.000000	121.000000	2.102032	0.431452	0.024159	1.771831	0.025487	0.371140	
73.000000	133.000000	1.665084	0.417937	-0.005687	1.795026	-0.000991	0.344766	
73.000000	145.000000	1.617478	0.412055	0.009824	1.911907	0.010736	0.333961	
73.000000	157.000000	1.754055	0.399864	0.001894	1.763939	-0.005289	0.317320	
73.000000	169.000000	1.907102	0.408999	0.026322	1.837474	-0.013177	0.352042	
73.000000	181.000000	1.708234	0.410430	0.002757	1.727953	0.000773	0.326203	
73.000000	193.000000	1.526247	0.407873	-0.001820	1.549405	-0.002183	0.318957	
73.000000	205.000000	1.631970	0.400120	0.004378	1.521490	-0.004836	0.320992	
73.000000	217.000000	1.617487	0.401571	-0.046593	1.455342	-0.027443	0.332188	
73.000000	229.000000	1.743660	0.409661	-0.019447	1.683593	-0.025072	0.346183	
73.000000	241.000000	1.457640	0.397711	0.001368	1.645369	-0.008625	0.303876	
73.000000	253.000000	1.673395	0.413009	0.015576	1.831232	0.038411	0.361284	
73.000000	265.000000	1.550702	0.395919	-0.001033	1.735497	-0.008450	0.318832	
73.000000	277.000000	1.659074	0.399952	0.016194	1.607368	0.022018	0.332206	
73.000000	289.000000	1.397609	0.385986	0.001121	1.505383	-0.002789	0.288376	
73.000000	301.000000	1.713101	0.415757	0.011840	1.544012	-0.005137	0.374223	
73.000000	313.000000	1.712870	0.413742	-0.037899	1.617672	-0.033251	0.359997	
73.000000	325.000000	1.575583	0.388477	-0.001469	1.651062	0.001387	0.300333	
73.000000	337.000000	1.525629	0.400511	-0.012201	1.590319	-0.008912	0.323539	
73.000000	349.000000	1.556941	0.433669	-0.048387	1.801331	-0.039214	0.407427	
73.000000	361.000000	1.595709	0.407790	0.038919	1.678593	0.043156	0.356811	
73.000000	373.000000	1.456719	0.401320	0.003645	1.619379	0.014505	0.309547	
73.000000	385.000000	1.518336	0.399300	0.003790	1.598753	0.010560	0.306379	
73.000000	397.000000	1.687109	0.446845	0.011516	1.746900	0.009241	0.410099	
73.000000	409.000000	1.732103	0.442409	0.009883	1.770125	0.020730	0.382084	
73.000000	421.000000	1.511999	0.416073	-0.009954	1.696097	-0.007824	0.328081	
73.000000	433.000000	1.781576	0.422206	-0.005960	1.717903	-0.005632	0.336386	
73.000000	445.000000	1.824587	0.413345	-0.002792	1.637504	-0.002018	0.330945	
73.000000	457.000000	1.898808	0.417173	-0.014824	1.571882	-0.025301	0.354640	
73.000000	469.000000	1.630485	0.393860	0.000492	1.352251	0.002818	0.289846	
85.000000	25.000000	1.313417	0.384191	0.000385	1.566304	0.002983	0.289962	
85.000000	37.000000	1.676289	0.391455	-0.003742	1.669856	0.003835	0.312413	
85.000000	49.000000	1.627901	0.408520	0.031690	1.627171	0.040127	0.355210	
85.000000	61.000000	1.447741	0.379553	-0.000749	1.654195	-0.001517	0.297352	
85.000000	73.000000	1.521771	0.378712	-0.004711	1.539128	-0.001830	0.286168	
85.000000	85.000000	1.751753	0.386371	0.012233	1.595061	0.003870	0.301624	
85.000000	97.000000	1.558484	0.383440	0.003130	1.686813	-0.000872	0.300742	
85.000000	109.000000	1.608151	0.405961	0.023276	1.577185	0.015189	0.322676	
85.000000	121.000000	2.093683	0.426584	0.059401	1.664108	0.026318	0.372909	
85.000000	133.000000	1.695273	0.400439	0.000067	1.559084	0.000811	0.314899	
85.000000	145.000000	1.749275	0.432381	-0.032028	1.650885	-0.032452	0.385821	
85.000000	157.000000	1.787116	0.400201	-0.003566	1.551686	-0.003886	0.321598	
85.000000	169.000000	1.961125	0.418524	-0.059852	1.671583	-0.024518	0.383087	
85.000000	181.000000	1.680835	0.416297	0.034166	1.590598	0.018723	0.351048	
85.000000	193.000000	1.539949	0.415087	0.039814	1.708169	0.017941	0.360025	
85.000000	205.000000	1.612305	0.406251	0.025956	1.649477	0.003487	0.335971	
85.000000	217.000000	1.438167	0.384185	0.001354	1.670278	-0.005928	0.295748	
85.000000	229.000000	1.780005	0.409188	-0.025515	1.792174	-0.052215	0.361412	
85.000000	241.000000	1.586547	0.391038	-0.005206	1.501981	-0.004594	0.296199	
85.000000	253.000000	1.586671	0.404752	-0.022740	1.573144	-0.050124	0.334407	
85.000000	265.000000	1.496216	0.402812	-0.011042	1.535837	-0.007307	0.323490	
85.000000	277.000000	1.744517	0.388848	-0.003258	1.623762	-0.007905	0.307178	
85.000000	289.000000	1.453885	0.383110	-0.001075	1.583468	-0.004008	0.293333	
85.000000	301.000000	1.552197	0.406524	-0.041472	1.707636	-0.028943	0.346699	
85.000000	313.000000	1.741355	0.405664	-0.021387	1.715434	-0.015750	0.328619	
85.000000	325.000000	1.588868	0.401838	-0.008327	1.646224	-0.006092	0.324477	
85.000000	337.000000	1.607569	0.409269	-0.009655	1.746511	-0.004942	0.343301	
